Carat.Size,Color,Clarity,Depth,Table,Cut,Report,Price,Log.Price,Table.Depth,Table.Depth.1,Test
1.2,H,SI1,60.4,60,Excellent,GIA,5951,8.69131455,-0.4,0.99337748,0
1.25,I,VS2,62.1,56,Excellent,GIA,5982,8.69651024,-6.1,0.90177134,0
1.11,H,VS1,59.4,60,Excellent,GIA,5983,8.69667739,0.6,1.01010101,0
1.05,H,VS1,61,57,Excellent,GIA,5983,8.69667739,-4,0.93442623,0
1.04,E,SI1,61.3,56,Ideal,GIA,5983,8.69667739,-5.3,0.91353997,0
1,H,VS2,62.3,57,Excellent,GIA,5985,8.69701162,-5.3,0.91492777,2
1.01,H,VS2,62.3,58,Excellent,GIA,5986,8.69717869,-4.3,0.93097913,1
1.23,I,VS1,63,57,Very Good,GIA,5987,8.69734573,-6,0.9047619,1
1.23,K,VVS1,62.5,58,Excellent,GIA,5987,8.69734573,-4.5,0.928,1
1.43,J,SI1,61.9,58,Excellent,GIA,5987,8.69734573,-3.9,0.93699515,1
1.2,H,VS2,62.2,60,Good,GIA,5988,8.69751275,-2.2,0.96463023,0
1.27,K,VVS2,60.5,63,Very Good,GIA,5988,8.69751275,2.5,1.04132231,2
1.01,H,VS1,62.7,59,Very Good,GIA,5988,8.69751275,-3.7,0.94098884,0
1.01,H,VS1,62.3,58,Excellent,GIA,5988,8.69751275,-4.3,0.93097913,1
1.01,E,SI1,61.4,60,Excellent,GIA,5989,8.69767973,-1.4,0.9771987,2
1.01,E,SI1,61.8,58,Excellent,GIA,5989,8.69767973,-3.8,0.93851133,0
1.01,E,SI1,60.9,60,Excellent,GIA,5989,8.69767973,-0.9,0.98522167,2
1.01,E,SI1,62.7,58,Excellent,GIA,5989,8.69767973,-4.7,0.92503987,1
1.01,D,SI1,63.6,55,Very Good,GIA,5991,8.69801362,-8.6,0.86477987,1
1.3,J,IF,57.8,62,Good,GIA,5994,8.69851425,4.2,1.07266436,0
1.13,J,VVS2,62.3,57,Excellent,GIA,5994,8.69851425,-5.3,0.91492777,1
1.01,H,VVS1,63.1,59,Very Good,GIA,5994,8.69851425,-4.1,0.93502377,2
1.07,G,SI1,60.6,59,Excellent,GIA,5994,8.69851425,-1.6,0.97359736,2
1.02,G,VS1,62.2,62,Good,GIA,5995,8.69868107,-0.2,0.99678457,0
1.33,J,SI1,61.2,58,Excellent,GIA,5997,8.69901462,-3.2,0.94771242,1
1.2,I,VS1,62.9,58,Very Good,GIA,5997,8.69901462,-4.9,0.92209857,0
1.01,G,VS2,61.9,58,Excellent,GIA,6002,8.69984803,-3.9,0.93699515,2
1.01,E,SI1,62.6,57,Very Good,GIA,6003,8.70001462,-5.6,0.91054313,0
0.85,D,VVS2,62.5,57,Excellent,GIA,6003,8.70001462,-5.5,0.912,0
1.3,I,SI1,62.2,58,Very Good,GIA,6003,8.70001462,-4.2,0.93247588,0
0.82,D,VVS2,62.1,56,Excellent,GIA,6004,8.70018119,-6.1,0.90177134,1
1.47,I,SI2,63.6,59,Good,GIA,6005,8.70034773,-4.6,0.92767296,0
0.8,D,VVS1,62.7,55,Excellent,GIA,6005,8.70034773,-7.7,0.87719298,0
1.2,I,VS1,61.4,59,Excellent,GIA,6006,8.70051425,-2.4,0.96091205,2
1.2,F,SI1,61.7,63,Good,GIA,6006,8.70051425,1.3,1.02106969,1
1.2,H,SI1,63.3,57,Very Good,GIA,6006,8.70051425,-6.3,0.90047393,1
1.4,I,SI1,62.5,57,Very Good,GIA,6006,8.70051425,-5.5,0.912,2
1,H,VS1,62,59,Excellent,GIA,6006,8.70051425,-3,0.9516129,0
1.22,H,SI1,62,56,Excellent,GIA,6007,8.70068073,-6,0.90322581,2
1.23,I,VS2,59.2,59,Excellent,GIA,6007,8.70068073,-0.2,0.99662162,0
1.52,J,SI2,62.3,57,Excellent,GIA,6009,8.70101362,-5.3,0.91492777,0
1.01,H,VS1,61.7,59,Excellent,GIA,6010,8.70118003,-2.7,0.95623987,0
1.12,G,SI1,61.1,57,Ideal,GIA,6012,8.70151275,-4.1,0.93289689,0
1,F,SI1,61.1,59,Very Good,GIA,6012,8.70151275,-2.1,0.96563011,0
1.04,G,VS2,62.2,55,Very Good,GIA,6013,8.70167907,-7.2,0.88424437,0
1.2,E,SI2,59.4,59,Very Good,GIA,6013,8.70167907,-0.4,0.99326599,0
1.02,I,VVS2,60.7,56,Ideal,GIA,6014,8.70184536,-4.7,0.92257002,0
1.01,I,VVS1,63.7,56,Very Good,GIA,6015,8.70201163,-7.7,0.87912088,0
1.21,H,SI1,62.8,56,Excellent,GIA,6016,8.70217787,-6.8,0.89171975,0
1.2,G,SI2,62.2,57,Excellent,GIA,6017,8.70234408,-5.2,0.91639871,0
1.26,I,SI1,62.2,55,Excellent,GIA,6017,8.70234408,-7.2,0.88424437,0
1.04,H,SI1,63.8,59,Very Good,GIA,6152,8.72453251,-4.8,0.92476489,0
0.85,F,IF,62,56,Excellent,GIA,6153,8.72469505,-6,0.90322581,0
1.23,H,SI2,61.2,57,Ideal,GIA,6154,8.72485756,-4.2,0.93137255,0
1.26,I,VS2,59.3,61,Very Good,GIA,6154,8.72485756,1.7,1.02866779,1
1.11,H,VS1,59,59,Excellent,GIA,6154,8.72485756,0,1,0
1.51,I,SI2,63.6,60,Good,GIA,6154,8.72485756,-3.6,0.94339623,0
1.51,K,VS1,63.2,58,Very Good,GIA,6154,8.72485756,-5.2,0.91772152,1
1.51,K,VS1,63.2,61,Good,GIA,6154,8.72485756,-2.2,0.96518987,2
1.4,I,SI2,63.4,60,Good,GIA,6154,8.72485756,-3.4,0.94637224,2
1.3,K,IF,63.1,57,Very Good,GIA,6155,8.72502004,-6.1,0.90332805,0
1.01,F,SI1,62.5,57,Excellent,GIA,6155,8.72502004,-5.5,0.912,0
1.5,J,SI1,62.9,58,Very Good,GIA,6155,8.72502004,-4.9,0.92209857,0
1.35,K,VVS2,62.1,57,Excellent,GIA,6156,8.72518249,-5.1,0.9178744,1
1.22,E,SI2,61.7,58,Excellent,GIA,6157,8.72534492,-3.7,0.94003241,1
1.23,I,VS2,61.8,57,Ideal,GIA,6158,8.72550733,-4.8,0.9223301,2
1.2,H,SI1,61.4,56,Ideal,GIA,6158,8.72550733,-5.4,0.91205212,2
1,D,SI1,62.1,55,Excellent,GIA,6158,8.72550733,-7.1,0.88566828,0
1,F,VS2,61.9,59,Very Good,GIA,6160,8.72583206,-2.9,0.95315024,2
1,F,SI1,63.3,56,Very Good,GIA,6160,8.72583206,-7.3,0.88467615,0
1.01,E,SI1,61.8,56,Ideal,GIA,6161,8.72599438,-5.8,0.90614887,0
1.3,H,SI2,59.1,60,Very Good,GIA,6163,8.72631895,0.9,1.01522843,0
1.34,K,VVS1,62.3,57,Good,GIA,6164,8.7264812,-5.3,0.91492777,1
1.03,H,VS2,60,59,Excellent,GIA,6165,8.72664342,-1,0.98333333,2
1.01,G,VS2,61.6,59,Very Good,GIA,6165,8.72664342,-2.6,0.95779221,0
1.17,E,SI2,59.5,62,Very Good,GIA,6165,8.72664342,2.5,1.04201681,0
1.42,J,SI1,59.6,61,Very Good,GIA,6322,8.75179089,1.4,1.02348993,1
1.24,H,SI1,62.4,55,Excellent,GIA,6322,8.75179089,-7.4,0.88141026,2
1.1,G,SI1,62.9,55,Excellent,GIA,6322,8.75179089,-7.9,0.87440382,0
1.21,E,SI2,61.9,58,Very Good,GIA,6322,8.75179089,-3.9,0.93699515,0
1.21,H,VS2,62.2,56,Excellent,GIA,6322,8.75179089,-6.2,0.90032154,1
1.31,H,SI1,60.2,60,Very Good,GIA,6323,8.75194906,-0.2,0.99667774,1
1.05,G,VS2,60.6,60,Very Good,GIA,6324,8.7521072,-0.6,0.99009901,1
0.93,F,VVS2,60.2,60,Excellent,GIA,6325,8.75226531,-0.2,0.99667774,0
1.01,G,VS2,60.8,57,Ideal,GIA,6326,8.7524234,-3.8,0.9375,0
1.01,G,VS2,61.2,58,Excellent,GIA,6326,8.7524234,-3.2,0.94771242,0
1.24,I,SI1,62.3,57,Excellent,GIA,6328,8.75273951,-5.3,0.91492777,2
1.7,K,SI2,62.4,60,Very Good,GIA,6329,8.75289752,-2.4,0.96153846,1
0.85,E,VVS1,62.7,56,Very Good,GIA,6332,8.75337142,-6.7,0.89314195,0
1.4,J,SI1,62.9,56,Very Good,GIA,6333,8.75352934,-6.9,0.89030207,2
1.01,F,VS1,63.4,62,Good,GIA,6333,8.75352934,-1.4,0.97791798,0
1.01,F,VS1,58.8,61,Good,GIA,6333,8.75352934,2.2,1.03741497,0
1.02,F,SI1,61.2,57,Ideal,GIA,6333,8.75352934,-4.2,0.93137255,0
1.29,F,SI2,61.7,54,Excellent,GIA,6334,8.75368723,-7.7,0.87520259,0
1,F,VS2,62.7,54,Very Good,GIA,6335,8.75384509,-8.7,0.86124402,0
1,F,VS2,59.5,61,Very Good,GIA,6336,8.75400293,1.5,1.02521008,2
1.04,H,VS1,59.9,62,Very Good,GIA,6337,8.75416075,2.1,1.03505843,0
1.15,G,SI1,61.4,57,Ideal,GIA,6337,8.75416075,-4.4,0.92833876,0
1.29,H,SI1,62.1,57,Excellent,GIA,6337,8.75416075,-5.1,0.9178744,1
1.2,D,SI2,61.8,58,Very Good,GIA,6338,8.75431854,-3.8,0.93851133,1
1.3,J,VS2,61.5,58,Excellent,GIA,6339,8.75447631,-3.5,0.94308943,0
1.28,J,VS1,62.2,56,Excellent,GIA,6507,8.7806338,-6.2,0.90032154,1
1.27,D,SI2,62.1,59,Excellent,GIA,6507,8.7806338,-3.1,0.95008052,1
1.45,J,VS2,62.7,58,Very Good,GIA,6508,8.78078747,-4.7,0.92503987,0
1.02,E,SI1,61.9,55,Excellent,AGS,6508,8.78078747,-6.9,0.88852989,0
1.31,G,SI2,62,58,Very Good,GIA,6508,8.78078747,-4,0.93548387,0
0.95,E,VS1,61.7,57,Ideal,GIA,6509,8.78094111,-4.7,0.92382496,0
0.95,H,IF,60.5,57,Ideal,GIA,6509,8.78094111,-3.5,0.94214876,1
0.9,D,VS1,61,56,Ideal,GIA,6510,8.78109474,-5,0.91803279,0
1.22,E,SI2,60.2,59,Excellent,GIA,6513,8.78155546,-1.2,0.98006645,0
1.3,J,VVS2,61.8,58,Very Good,GIA,6516,8.78201597,-3.8,0.93851133,0
1.29,F,SI2,62.4,56,Excellent,GIA,6516,8.78201597,-6.4,0.8974359,0
1.05,G,VS2,62.1,56,Excellent,GIA,6517,8.78216943,-6.1,0.90177134,0
1.4,I,SI2,59.7,60,Very Good,GIA,6517,8.78216943,0.3,1.00502513,1
1.4,I,SI2,61.3,55,Excellent,GIA,6517,8.78216943,-6.3,0.89722675,0
1.63,K,VS2,60.6,59,Excellent,GIA,6517,8.78216943,-1.6,0.97359736,2
1,I,VVS2,59.2,60,Very Good,GIA,6518,8.78232286,0.8,1.01351351,2
1.3,G,SI2,62.4,57,Excellent,GIA,6518,8.78232286,-5.4,0.91346154,0
1,G,VS1,62.5,56,Very Good,GIA,6521,8.78278302,-6.5,0.896,0
1,G,VS1,63.5,55,Very Good,GIA,6521,8.78278302,-8.5,0.86614173,0
1.33,I,SI1,62.1,57,Excellent,GIA,6522,8.78293636,-5.1,0.9178744,2
1.21,H,VS2,62.3,55,Excellent,GIA,6522,8.78293636,-7.3,0.88282504,0
1.34,H,SI2,59.7,58,Excellent,GIA,6522,8.78293636,-1.7,0.97152429,0
1.3,F,SI2,60.4,58,Very Good,GIA,6523,8.78308967,-2.4,0.9602649,0
1.04,I,VVS2,61.4,57,Excellent,GIA,6523,8.78308967,-4.4,0.92833876,2
1.2,H,SI1,61.2,58,Excellent,GIA,6524,8.78324296,-3.2,0.94771242,0
1.4,I,SI1,63.3,58,Very Good,GIA,6694,8.80896688,-5.3,0.91627172,1
0.9,E,VVS2,62.9,57,Very Good,GIA,6695,8.80911626,-5.9,0.90620032,2
0.9,E,VVS2,62.2,56,Excellent,GIA,6695,8.80911626,-6.2,0.90032154,0
1.07,D,SI1,60,59,Excellent,GIA,6696,8.80926561,-1,0.98333333,2
1.51,J,SI1,61.7,57,Very Good,GIA,6699,8.80971354,-4.7,0.92382496,0
1.51,J,SI2,62.9,59,Very Good,GIA,6699,8.80971354,-3.9,0.93799682,0
1.51,K,VS1,60.7,60,Very Good,GIA,6699,8.80971354,-0.7,0.98846787,1
1.21,H,VS2,61.7,54,Very Good,GIA,6700,8.80986281,-7.7,0.87520259,1
1.24,G,SI1,59.8,60,Excellent,GIA,6701,8.81001205,0.2,1.00334448,0
1.29,J,VVS2,62.5,57,Excellent,GIA,6702,8.81016127,-5.5,0.912,0
1.37,I,SI1,61.5,58,Excellent,GIA,6702,8.81016127,-3.5,0.94308943,1
0.95,G,IF,59.2,60,Excellent,AGS,6703,8.81031047,0.8,1.01351351,0
1.06,G,VS2,61.6,56,Excellent,GIA,6704,8.81045964,-5.6,0.90909091,0
1.49,J,SI2,62.7,55,Excellent,GIA,6704,8.81045964,-7.7,0.87719298,0
1.27,J,VS2,59.7,61,Excellent,GIA,6706,8.81075793,1.3,1.02177554,2
1.23,H,VS2,62.3,57,Excellent,GIA,6706,8.81075793,-5.3,0.91492777,0
0.91,G,VVS1,61.8,56,Ideal,GIA,6707,8.81090704,-5.8,0.90614887,1
1.52,J,VS2,62.6,59,Very Good,GIA,6708,8.81105612,-3.6,0.94249201,0
1.34,I,VS2,61.7,60,Excellent,GIA,6708,8.81105612,-1.7,0.97244733,0
1.21,H,VS2,63.2,58,Very Good,GIA,6708,8.81105612,-5.2,0.91772152,0
1.21,H,VS2,60.5,60,Excellent,GIA,6708,8.81105612,-0.5,0.99173554,2
1.22,I,VS2,61.8,61,Very Good,GIA,6710,8.81135423,-0.8,0.98705502,0
1.26,E,SI2,59.6,58,Excellent,GIA,6712,8.81165225,-1.6,0.97315436,0
1.56,K,VS2,62.4,56,Excellent,GIA,6712,8.81165225,-6.4,0.8974359,2
1.13,D,SI1,60.5,59,Excellent,GIA,6714,8.81195018,-1.5,0.97520661,1
1.2,H,SI1,62.4,57,Excellent,GIA,6873,8.83535597,-5.4,0.91346154,0
1.4,G,SI2,62.5,55,Very Good,GIA,6875,8.83564692,-7.5,0.88,0
1.4,J,VS1,62.3,57,Excellent,GIA,6875,8.83564692,-5.3,0.91492777,0
1.08,G,VS2,62,56,Excellent,GIA,6875,8.83564692,-6,0.90322581,0
1.21,H,VS2,60.3,59,Excellent,GIA,6876,8.83579237,-1.3,0.97844113,1
1.23,I,VVS2,62.1,55,Excellent,AGS,6876,8.83579237,-7.1,0.88566828,1
1.6,K,VS1,62.7,58,Very Good,GIA,6877,8.83593779,-4.7,0.92503987,1
1.4,H,SI2,62.7,57,Very Good,GIA,6877,8.83593779,-5.7,0.90909091,2
1.29,I,VS1,61.1,60,Excellent,GIA,6880,8.83637393,-1.1,0.98199673,0
1.38,G,SI2,60.1,60,Very Good,GIA,6881,8.83651927,-0.1,0.99833611,2
1.35,H,SI1,60.7,59,Excellent,GIA,6883,8.83680988,-1.7,0.97199341,0
1,G,VS2,64,57,Very Good,GIA,6884,8.83695516,-7,0.890625,0
0.9,E,VVS2,62.3,60,Very Good,GIA,6884,8.83695516,-2.3,0.96308186,0
1.37,J,VVS2,61.4,57,Ideal,GIA,6886,8.83724564,-4.4,0.92833876,2
1.51,I,SI2,63.4,59,Very Good,GIA,6886,8.83724564,-4.4,0.93059937,0
1.27,H,SI1,60.7,58,Excellent,GIA,6887,8.83739086,-2.7,0.95551895,0
1,G,VS1,61.1,59,Good,GIA,6888,8.83753605,-2.1,0.96563011,0
1,G,VS1,60.5,60,Very Good,GIA,6888,8.83753605,-0.5,0.99173554,0
1.11,E,SI1,62,57,Excellent,GIA,6891,8.83797149,-5,0.91935484,0
1.51,J,SI1,62.8,60,Very Good,GIA,6892,8.8381166,-2.8,0.95541401,0
1.22,G,SI1,62,58,Excellent,GIA,6893,8.83826168,-4,0.93548387,1
1.5,J,VS1,61.8,60,Excellent,GIA,6894,8.83840675,-1.8,0.97087379,0
1.32,F,SI1,61.7,58,Excellent,GIA,6894,8.83840675,-3.7,0.94003241,0
1.26,I,VVS1,62.5,59,Very Good,GIA,6897,8.83884181,-3.5,0.944,0
1.32,H,SI1,62.6,59,Very Good,GIA,6897,8.83884181,-3.6,0.94249201,0
1.2,D,SI2,60.2,59,Excellent,GIA,6969,8.84922702,-1.2,0.98006645,0
1.01,F,VS2,62.3,57,Very Good,GIA,6969,8.84922702,-5.3,0.91492777,1
1.22,F,SI1,59.6,59,Excellent,GIA,6972,8.84965741,-0.6,0.98993289,2
1.3,I,VS1,62.5,56,Excellent,GIA,6976,8.85023097,-6.5,0.896,0
1.11,I,VVS2,61.6,59,Excellent,GIA,6976,8.85023097,-2.6,0.95779221,0
1.51,I,SI2,62.6,57,Very Good,GIA,6976,8.85023097,-5.6,0.91054313,2
1.51,I,SI2,62,59,Excellent,GIA,6976,8.85023097,-3,0.9516129,1
1.1,I,VVS2,62.5,57,Excellent,GIA,6977,8.8503743,-5.5,0.912,0
1.11,H,VS2,62.9,55,Very Good,GIA,6978,8.85051762,-7.9,0.87440382,2
1.22,I,VS2,62.4,55,Excellent,AGS,6978,8.85051762,-7.4,0.88141026,0
1.04,G,SI1,62.3,57,Excellent,GIA,6978,8.85051762,-5.3,0.91492777,1
1.02,H,VS1,62.4,57,Excellent,GIA,6983,8.8512339,-5.4,0.91346154,0
1.3,E,SI2,62.9,57,Very Good,GIA,6986,8.85166343,-5.9,0.90620032,1
1.16,G,VS2,61.7,59,Excellent,GIA,6986,8.85166343,-2.7,0.95623987,0
1.34,G,SI1,63,57,Very Good,GIA,6987,8.85180656,-6,0.9047619,0
1.21,H,VS1,61.7,59,Very Good,GIA,6988,8.85194967,-2.7,0.95623987,0
1.11,D,SI1,63.7,55,Very Good,GIA,6988,8.85194967,-8.7,0.86342229,1
1.01,E,VS2,60.3,56,Very Good,GIA,6988,8.85194967,-4.3,0.92868988,1
1.01,E,VS2,61.2,61,Very Good,GIA,6988,8.85194967,-0.2,0.99673203,0
1.15,E,SI1,62.2,59,Excellent,GIA,6990,8.85223584,-3.2,0.94855305,0
1.5,J,SI1,63.8,60,Very Good,GIA,6990,8.85223584,-3.8,0.94043887,1
1,F,VS2,59.9,59,Excellent,GIA,6990,8.85223584,-0.9,0.98497496,0
1.55,J,SI2,61.6,57,Excellent,GIA,6990,8.85223584,-4.6,0.92532468,1
1.01,E,VS2,61.6,56,Very Good,GIA,6992,8.85252192,-5.6,0.90909091,0
1.41,E,SI2,57.7,63,Good,GIA,6992,8.85252192,5.3,1.09185442,0
0.96,G,VVS1,61.3,58,Excellent,GIA,6993,8.85266493,-3.3,0.94616639,0
0.91,F,VVS1,60.5,58,Excellent,GIA,6993,8.85266493,-2.5,0.95867769,2
1.36,F,SI2,62.2,58,Very Good,GIA,6994,8.85280792,-4.2,0.93247588,0
1.29,H,SI1,63.1,59,Very Good,GIA,6994,8.85280792,-4.1,0.93502377,0
1.21,G,SI1,61.9,57,Ideal,GIA,6994,8.85280792,-4.9,0.92084006,0
1.02,F,VS2,62.7,56,Excellent,GIA,6995,8.85295089,-6.7,0.89314195,1
1.58,J,VS2,60.5,58,Excellent,GIA,6995,8.85295089,-2.5,0.95867769,0
1.01,F,VS2,61.4,58,Very Good,GIA,6996,8.85309384,-3.4,0.94462541,0
1.54,J,VS2,62.2,56,Excellent,GIA,6996,8.85309384,-6.2,0.90032154,0
1.07,F,VS2,61.8,56,Excellent,GIA,6998,8.85337967,-5.8,0.90614887,2
1.16,J,VVS1,62.1,57,Excellent,GIA,6999,8.85352256,-5.1,0.9178744,0
1,H,VS1,60.5,60,Very Good,GIA,7000,8.85366543,-0.5,0.99173554,2
1.3,D,SI2,60.2,59,Very Good,GIA,7001,8.85380827,-1.2,0.98006645,0
1.2,I,VS1,61.9,59,Excellent,GIA,7002,8.8539511,-2.9,0.95315024,0
1.24,H,SI1,61.4,57,Ideal,GIA,7002,8.8539511,-4.4,0.92833876,0
1.01,G,VS2,63,60,Very Good,GIA,7004,8.85423669,-3,0.95238095,0
0.9,F,VVS1,64,57,Very Good,GIA,7005,8.85437946,-7,0.890625,0
1.25,H,VS2,60.3,58,Very Good,GIA,7006,8.8545222,-2.3,0.96185738,0
1.36,F,SI1,63.8,58,Very Good,GIA,7007,8.85466493,-5.8,0.90909091,0
1.07,G,VS2,63,56,Excellent,GIA,7007,8.85466493,-7,0.88888889,0
1.07,G,VS2,62.8,56,Excellent,GIA,7007,8.85466493,-6.8,0.89171975,1
1.13,I,VVS2,60.8,58,Excellent,GIA,7007,8.85466493,-2.8,0.95394737,1
1.3,J,VVS1,62.1,54,Excellent,GIA,7009,8.85495032,-8.1,0.86956522,2
1.18,F,SI1,61.6,58,Excellent,GIA,7010,8.85509298,-3.6,0.94155844,0
1.14,F,VS2,62,60,Very Good,GIA,7010,8.85509298,-2,0.96774194,0
1.01,G,VS2,62.1,55,Excellent,GIA,7010,8.85509298,-7.1,0.88566828,1
1.01,F,VS2,59.4,60,Very Good,GIA,7010,8.85509298,0.6,1.01010101,0
1.36,F,SI2,61.3,58,Excellent,GIA,7011,8.85523562,-3.3,0.94616639,0
1,E,VS2,63.2,58,Very Good,GIA,7012,8.85537825,-5.2,0.91772152,0
1,E,VS2,62.7,56,Good,GIA,7012,8.85537825,-6.7,0.89314195,0
1.5,J,SI1,63.7,57,Very Good,GIA,7014,8.85566343,-6.7,0.89481947,0
1.01,G,VS1,62.2,55,Excellent,GIA,7015,8.85580599,-7.2,0.88424437,0
1.01,G,VS1,60.8,58,Excellent,GIA,7015,8.85580599,-2.8,0.95394737,1
1,D,SI1,62.1,55,Excellent,GIA,7015,8.85580599,-7.1,0.88566828,0
1,G,VS2,61.2,59,Excellent,GIA,7015,8.85580599,-2.2,0.96405229,1
1.23,G,SI1,62.5,59,Excellent,GIA,7015,8.85580599,-3.5,0.944,1
1.51,J,VS1,63.5,60,Very Good,GIA,7018,8.85623356,-3.5,0.94488189,1
1.01,E,VS2,62.8,58,Excellent,GIA,7166,8.8771029,-4.8,0.92356688,1
1.45,I,SI1,62.1,58,Very Good,GIA,7166,8.8771029,-4.1,0.93397746,2
1.19,G,VS2,61.2,59,Excellent,GIA,7167,8.87724244,-2.2,0.96405229,0
1.04,I,IF,60.8,57,Ideal,GIA,7167,8.87724244,-3.8,0.9375,2
1.52,G,SI2,63.6,59,Very Good,GIA,7170,8.87766093,-4.6,0.92767296,0
1.59,J,SI2,62.7,57,Excellent,GIA,7171,8.87780039,-5.7,0.90909091,2
1.2,E,SI1,62,59,Very Good,GIA,7172,8.87793983,-3,0.9516129,2
1.42,J,VS1,62.8,59,Excellent,GIA,7172,8.87793983,-3.8,0.93949045,2
1.51,J,VS2,62.2,56,Excellent,GIA,7172,8.87793983,-6.2,0.90032154,0
1.16,G,VS2,62.7,54,Excellent,GIA,7172,8.87793983,-8.7,0.86124402,1
1.4,F,SI2,63.4,59,Very Good,GIA,7174,8.87821866,-4.4,0.93059937,0
1.33,H,SI1,61.2,58,Excellent,GIA,7174,8.87821866,-3.2,0.94771242,2
1.17,G,VS2,62.5,55,Excellent,GIA,7174,8.87821866,-7.5,0.88,0
1.25,I,VVS2,62,57,Excellent,GIA,7175,8.87835804,-5,0.91935484,0
1.32,H,SI1,62.1,57,Excellent,GIA,7177,8.87863675,-5.1,0.9178744,0
1.32,H,SI1,61.2,57,Very Good,GIA,7177,8.87863675,-4.2,0.93137255,2
1.27,I,VS1,60,56,Very Good,GIA,7177,8.87863675,-4,0.93333333,0
1.01,H,VS1,61.7,57,Ideal,GIA,7177,8.87863675,-4.7,0.92382496,0
1.5,K,VVS2,58.4,58,Good,GIA,7178,8.87877607,-0.4,0.99315068,0
1.58,J,VS2,62.3,60,Very Good,GIA,7178,8.87877607,-2.3,0.96308186,0
1.09,G,VS1,63.3,59,Very Good,GIA,7178,8.87877607,-4.3,0.93206951,1
1.21,F,SI1,61.1,59,Excellent,GIA,7181,8.87919393,-2.1,0.96563011,0
1.5,J,SI1,60.6,60,Excellent,GIA,7182,8.87933317,-0.6,0.99009901,0
1.5,I,SI2,62.5,60,Very Good,GIA,7182,8.87933317,-2.5,0.96,0
1.25,I,VVS2,61.2,59,Excellent,GIA,7182,8.87933317,-2.2,0.96405229,0
1.22,E,SI1,62.4,56,Excellent,GIA,7377,8.90612233,-6.4,0.8974359,2
1.01,F,VS2,62,57,Excellent,GIA,7377,8.90612233,-5,0.91935484,0
1.02,G,VS2,61.5,55,Very Good,GIA,7377,8.90612233,-6.5,0.89430894,0
1.31,J,VVS1,60.7,56,Excellent,GIA,7378,8.90625788,-4.7,0.92257002,0
1.25,G,SI1,61.7,57,Very Good,GIA,7381,8.90666441,-4.7,0.92382496,0
1.25,J,VVS1,61.7,56,Ideal,GIA,7381,8.90666441,-5.7,0.9076175,0
1.51,J,SI1,60.5,59,Excellent,GIA,7385,8.90720619,-1.5,0.97520661,0
1.21,G,VS2,62.7,59,Excellent,GIA,7386,8.9073416,-3.7,0.94098884,0
1.28,G,SI1,62.3,58,Excellent,GIA,7386,8.9073416,-4.3,0.93097913,2
1.46,J,VS2,61.1,54,Good,GIA,7388,8.90761234,-7.1,0.88379705,1
1.01,G,VVS2,63,58,Very Good,GIA,7388,8.90761234,-5,0.92063492,2
1.01,G,VVS2,58,61,Very Good,GIA,7388,8.90761234,3,1.05172414,1
1.01,F,VS1,63.6,60,Very Good,GIA,7388,8.90761234,-3.6,0.94339623,2
1.01,F,VS1,63.8,61,Good,GIA,7388,8.90761234,-2.8,0.95611285,0
1.01,G,VVS2,63.1,57,Very Good,GIA,7388,8.90761234,-6.1,0.90332805,0
1.01,F,VS1,63.6,56,Good,GIA,7388,8.90761234,-7.6,0.88050314,2
0.95,E,VS1,62.4,58,Excellent,GIA,7388,8.90761234,-4.4,0.92948718,0
1.3,H,SI1,62.5,58,Very Good,GIA,7389,8.90774769,-4.5,0.928,0
1.77,J,SI2,62.6,59,Very Good,GIA,7390,8.90788301,-3.6,0.94249201,1
1.13,F,VS2,62.7,56,Very Good,GIA,7390,8.90788301,-6.7,0.89314195,0
1.13,F,VS2,60.6,58,Excellent,GIA,7390,8.90788301,-2.6,0.95709571,0
1.13,F,VS2,62.4,60,Very Good,GIA,7390,8.90788301,-2.4,0.96153846,0
1.18,G,VS2,62,57,Excellent,GIA,7391,8.90801832,-5,0.91935484,0
1.05,F,VS2,61.8,55,Excellent,GIA,7392,8.90815361,-6.8,0.88996764,0
1,F,VS1,63.3,55,Very Good,GIA,7392,8.90815361,-8.3,0.86887836,0
1.02,G,VS1,60.8,58,Excellent,GIA,7609,8.93708704,-2.8,0.95394737,1
0.9,D,VVS2,59.9,60,Very Good,GIA,7613,8.93761259,0.1,1.00166945,2
1.71,J,SI2,62,61,Very Good,GIA,7613,8.93761259,-1,0.98387097,0
1.52,I,SI2,61.9,56,Ideal,GIA,7614,8.93774394,-5.9,0.90468498,2
1.01,H,VVS2,62.3,56,Excellent,GIA,7615,8.93787527,-6.3,0.8988764,0
1.79,K,SI2,59.7,57,Excellent,GIA,7620,8.93853165,-2.7,0.95477387,0
1.55,I,SI2,62.8,59,Very Good,GIA,7620,8.93853165,-3.8,0.93949045,0
1.32,H,VS1,60.8,60,Excellent,GIA,7623,8.93892527,-0.8,0.98684211,2
1.55,H,SI2,62.6,56,Excellent,GIA,7623,8.93892527,-6.6,0.89456869,0
1.01,E,VS2,62.1,56,Excellent,GIA,7623,8.93892527,-6.1,0.90177134,2
1.78,K,VS2,63.1,57,Very Good,GIA,7626,8.93931874,-6.1,0.90332805,0
1,E,VS2,63.1,56,Very Good,GIA,7627,8.93944986,-7.1,0.88748019,0
1.2,G,VS2,62.7,56,Very Good,GIA,7627,8.93944986,-6.7,0.89314195,2
